PL;Player Name;Team;Team Position;7M Goal;7M Shot;7MACC;6M Goal;6M Shot;6MACC;9M Goal;9M Shot;9MACC;Wing Goal;Wing Shot;WINGACC;Pivot Goal;Pivot Shot;PIVOTACC;Fastbreak Goal;Fastbreak Shot;FASTBREAKACC;Total Goal;Total Shot
4593;Bilyk, Nikola;THW;LB;0;0;0,00;1;1;1,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2
4594;Landin Jacobsen, Magnus;THW;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1;1,00;2;2
4595;Duvnjak, Domagoj;THW;CB;0;0;0,00;0;0;0,00;2;5;0,40;0;0;0,00;0;0;0,00;0;0;0,00;2;5
4596;Pekeler, Hendrik;THW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
4597;Edvardsson, Jonathan;HAN;CB;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2
4598;Weinhold, Steffen;THW;RB;0;0;0,00;1;2;0,50;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;3
4599;Reinkind, Harald;THW;RB;0;0;0,00;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;3
4600;Bohm, Fabian;HAN;LB;0;0;0,00;1;2;0,50;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;4
4601;Horak, Pavel;THW;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4602;Pevnov, Evgeni;HAN;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4603;Dahmke, Rune;THW;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4604;Roscheck, Bastian;HAN;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4605;Brozovic, Ilija;HAN;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4606;Zarabec, Miha;THW;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4607;Krone, Jannes;HAN;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4608;Buchner, Vincent;HAN;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4609;Kuzmanovski, Filip;HAN;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4610;Ciudad Benitez, Leon;THW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4611;Ehrig, Sven;THW;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;1
4612;Martinovic, Ivan;HAN;RB;0;0;0,00;0;0;0,00;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;2
4613;Lindberg, Hans;BER;RW;4;5;0,80;0;0;0,00;0;0;0,00;1;3;0,33;1;1;1,00;0;0;0,00;6;9
4614;Holm, Jacob Tandrup;BER;CB;0;0;0,00;2;4;0,50;3;3;1,00;0;0;0,00;0;1;0,00;0;0;0,00;5;8
4615;Muller, Jerome;TVB;RB;0;0;0,00;2;2;1,00;2;8;0,25;0;0;0,00;0;0;0,00;1;1;1,00;5;11
4616;Beneke, Max Christoph;BER;RB;0;0;0,00;3;3;1,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;4;4
4617;Matthes, Tim;BER;LW;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;2;2;1,00;4;5
4618;Marsenic, Mijajlo;BER;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;3;1,00;0;0;0,00;3;3
4619;Weiss, Dominik;TVB;LB;0;0;0,00;2;2;1,00;0;2;0,00;0;0;0,00;0;0;0,00;1;1;1,00;3;5
4620;Zieker, Patrick;TVB;LW;1;1;1,00;0;1;0,00;0;0;0,00;1;2;0,50;0;0;0,00;1;3;0,33;3;7
4621;Lonn, Adam;TVB;LB;0;0;0,00;0;3;0,00;3;7;0,43;0;0;0,00;0;0;0,00;0;0;0,00;3;10
4622;Schulze, Alexander;TVB;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1;1,00;2;2
4623;Koch, Johan;BER;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;1;2
4624;Drux, Paul;BER;LB;0;0;0,00;2;2;1,00;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;4
4625;Hafner, Max;TVB;CB;0;0;0,00;0;0;0,00;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;2;4
4626;Pfattheicher, Sascha;TVB;RW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;1;1
4627;Hanusz, Egon;TVB;CB;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
4628;Rothlisberger, Samuel;TVB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
4629;Chrintz, Valter;BER;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;1
4630;Augustinussen, Sebastian;TVB;RW;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;1;2
4631;Langhoff, Matthes;BER;LB;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2
4632;Wiede, Fabian;BER;RB;0;0;0,00;1;2;0,50;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;3
4633;Vujovic, Milos;BER;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4634;Morros de Argila, Viran;BER;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4635;Andersson, Lasse Bredekjaer;BER;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4636;Runarsson, Andri Mar;TVB;CB;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
4637;Peshevski, Zarko;TVB;P;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;2
4638;Axmann, Dominik;HSV;LB;0;0;0,00;1;1;1,00;5;7;0,71;0;0;0,00;0;0;0,00;0;0;0,00;6;8
4639;Mortensen, Casper Ulrich;HSV;LW;4;6;0,67;0;0;0,00;0;1;0,00;1;1;1,00;0;0;0,00;1;1;1,00;6;9
4640;Holst, Maximilian;WET;LW;4;5;0,80;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;4;5
4641;Mellegard, Emil;WET;LW;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;2;2;1,00;4;5
4642;Rubin, Lenny;WET;LB;0;0;0,00;3;4;0,75;1;4;0,25;0;0;0,00;0;0;0,00;0;0;0,00;4;8
4643;Danner, Felix;WET;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;3;1,00;0;0;0,00;3;3
4644;Bergemann, Thies;HSV;RW;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;1;1;1,00;3;3
4645;Weller, Niklas;HSV;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;4;0,75;0;0;0,00;3;4
4646;Valiullin, Azat;HSV;LB;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2
4647;Forsell Schefvert, Olle;WET;LB;0;0;0,00;1;1;1,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2
4648;Nyfjall, Adam;WET;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;1;1;1,00;2;3
4649;Weissgerber, Lars;WET;RW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;3;0,33;2;4
4650;Novak, Domen;WET;RW;0;0;0,00;0;0;0,00;0;0;0,00;2;4;0,50;0;0;0,00;0;0;0,00;2;4
4651;Bauer, Philipp;HSV;CB;0;0;0,00;2;3;0,67;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;5
4652;Srsen, Ivan;WET;RB;0;0;0,00;2;3;0,67;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;5
4653;Schimmelbauer, Tobias;HSV;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;1
4654;Tissier, Leif;HSV;CB;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
4655;Fredriksen, Magnus;WET;CB;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
4656;Theilinger, Nicolai;HSV;RB;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;1;2;0,50;1;3
4657;Forstbauer, Jan;HSV;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4658;Mirkulovski, Filip;WET;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4659;Ossenkopp, Lukas;HSV;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4660;Wullenweber, Finn;HSV;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4661;Kleineidam, Jan;HSV;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4662;Kusan, Tomislav;WET;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4663;Feld, Alexander;WET;CB;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
4664;Cavor, Stefan;WET;RB;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
4665;Spath, Manuel;HSV;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;1;0,00;0;2
4666;Elisson, Bjarki Mar;TBV;LW;4;4;1,00;0;0;0,00;0;0;0,00;2;2;1,00;1;1;1,00;1;1;1,00;8;8
4667;Stutzke, Lukas;BHC;LB;0;0;0,00;4;4;1,00;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;6;8
4668;Guardiola Villaplana, Gedeon;TBV;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;4;4;1,00;1;1;1,00;5;5
4669;Gunnarsson, Arnor Thor;BHC;RW;0;0;0,00;1;1;1,00;0;0;0,00;3;3;1,00;0;0;0,00;0;0;0,00;4;4
4670;Schonningsen, Simen Nicolay;BHC;RB;0;0;0,00;2;2;1,00;2;2;1,00;0;0;0,00;0;0;0,00;0;0;0,00;4;4
4671;Boomhouwer, Jeffrey;BHC;LW;0;0;0,00;0;0;0,00;0;1;0,00;3;4;0,75;0;0;0,00;2;2;1,00;5;7
4672;Suton, Tim;TBV;CB;0;0;0,00;0;0;0,00;5;7;0,71;0;0;0,00;0;0;0,00;0;1;0,00;5;8
4673;Cederholm, Andreas;TBV;RB;0;0;0,00;2;3;0,67;3;7;0,43;0;0;0,00;0;0;0,00;0;0;0,00;5;10
4674;Darj, Max;BHC;P;0;0;0,00;0;1;0,00;0;1;0,00;0;0;0,00;3;3;1,00;0;0;0,00;3;5
4675;Arnesson, Linus;BHC;LB;2;3;0,67;1;1;1,00;0;1;0,00;0;0;0,00;0;1;0,00;0;0;0,00;3;6
4676;Weck, Alexander;BHC;LB;0;0;0,00;0;0;0,00;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;2;4
4677;Nikolaisen Svegard, Tom Kare;BHC;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0,67;0;1;0,00;2;4
4678;Simak, Frederik;TBV;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
4679;Zerbe, Lukas;TBV;RW;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;1;2
4680;Babak, Tomas;BHC;CB;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;1;2
4681;Carlsbogard, Jonathan;TBV;LB;0;0;0,00;0;1;0,00;1;5;0,20;0;0;0,00;0;0;0,00;0;0;0,00;1;6
4682;Schagen, Bobby;TBV;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4683;Szucs, Csaba;BHC;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4684;Damm, Sebastian;BHC;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4685;Guardiola Villaplana, Isaias;TBV;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4686;Hansson, Emil;BHC;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4687;Fraatz, Yannick;BHC;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4688;Bergner, Tom;BHC;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4689;Reitemann, Michel;TBV;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4690;Schwarzer, Kian;TBV;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4691;Blaauw, Niko;TBV;CB;0;0;0,00;0;0;0,00;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;2
4692;Ivic, Sime;LEI;RB;2;2;1,00;1;2;0,50;1;3;0,33;0;0;0,00;0;0;0,00;1;1;1,00;5;8
4693;Hafner, Kai;MTM;RB;0;0;0,00;4;5;0,80;1;3;0,33;0;0;0,00;0;0;0,00;0;1;0,00;5;9
4694;Larsen, Patrick Wiesmach;LEI;RW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;1;1,00;2;3;0,67;4;5
4695;Gomes, Andre;MTM;LB;0;0;0,00;0;0;0,00;3;4;0,75;0;0;0,00;1;1;1,00;0;0;0,00;4;5
4696;Kastening, Timo;MTM;RW;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;1;1;1,00;3;4
4697;Kuhn, Julius;MTM;LB;0;0;0,00;2;3;0,67;1;5;0,20;0;0;0,00;0;0;0,00;0;0;0,00;3;8
4698;Milosevic, Alen;LEI;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;2;2
4699;Gebala, Maciej;LEI;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;2;3
4700;Reichmann, Tobias;MTM;RW;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;4
4701;Sunnefeldt, Oskar;LEI;LB;0;0;0,00;1;2;0,50;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;2;4
4702;Ernst, Simon;LEI;CB;0;0;0,00;0;0;0,00;2;4;0,50;0;0;0,00;0;1;0,00;0;0;0,00;2;5
4703;Jonsson, Elvar Orn;MTM;CB;0;0;0,00;1;2;0,50;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;2;5
4704;Binder, Lukas;LEI;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0,33;1;2;0,50;0;1;0,00;2;6
4705;Allendorf, Michael;MTM;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;1;1
4706;Kunkel, Yves;MTM;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;1;1
4707;Kalarash, Gleb;MTM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
4708;Esche, Marc;LEI;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;1
4709;Honicke, Jonas;LEI;CB;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;1;2
4710;Mamic, Marko;LEI;LB;0;0;0,00;0;0;0,00;0;3;0,00;0;0;0,00;0;1;0,00;1;1;1,00;1;5
4711;Petersson, Alexander;MTM;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4712;Maric, Marino;MTM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4713;Krzikalla, Lucas;LEI;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4714;Arnarsson, Arnar Freyr;MTM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4715;Kuntscher, David;MTM;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4716;Horr, Manuel;MTM;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4717;Remke, Gregor;LEI;RB;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
4718;Muller, Jerome;TVB;RB;0;0;0,00;5;6;0,83;3;4;0,75;0;0;0,00;0;0;0,00;1;1;1,00;9;11
4719;Arnesson, Linus;BHC;LB;3;3;1,00;3;4;0,75;2;2;1,00;0;0;0,00;0;0;0,00;0;0;0,00;8;9
4720;Gunnarsson, Arnor Thor;BHC;RW;0;0;0,00;0;0;0,00;0;0;0,00;4;6;0,67;0;0;0,00;1;2;0,50;5;8
4721;Lonn, Adam;TVB;LB;0;0;0,00;1;3;0,33;3;4;0,75;0;0;0,00;0;0;0,00;1;1;1,00;5;8
4722;Boomhouwer, Jeffrey;BHC;LW;0;0;0,00;0;0;0,00;0;0;0,00;4;4;1,00;0;0;0,00;0;0;0,00;4;4
4723;Kristjansson, Viggo;TVB;RB;1;1;1,00;2;3;0,67;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;4;6
4724;Zieker, Patrick;TVB;LW;0;0;0,00;0;0;0,00;0;0;0,00;3;6;0,50;0;0;0,00;1;1;1,00;4;7
4725;Babak, Tomas;BHC;CB;0;0;0,00;3;3;1,00;0;3;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;6
4726;Peshevski, Zarko;TVB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;2;3
4727;Augustinussen, Sebastian;TVB;RW;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;0;0;0,00;2;3
4728;Schonningsen, Simen Nicolay;BHC;RB;0;0;0,00;2;5;0,40;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;5
4729;Stutzke, Lukas;BHC;LB;0;0;0,00;1;2;0,50;1;5;0,20;0;0;0,00;0;0;0,00;0;0;0,00;2;7
4730;Szucs, Csaba;BHC;CB;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
4731;Nikolaisen Svegard, Tom Kare;BHC;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
4732;Hafner, Max;TVB;CB;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;1;2
4733;Pfattheicher, Sascha;TVB;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4734;Damm, Sebastian;BHC;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4735;Darj, Max;BHC;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4736;Hansson, Emil;BHC;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4737;Rothlisberger, Samuel;TVB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4738;Bergner, Tom;BHC;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4739;Schulze, Alexander;TVB;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4740;Nicolaus, Fynn-Luca;TVB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4741;Runarsson, Andri Mar;TVB;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4742;Weiss, Dominik;TVB;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;1
4743;Weck, Alexander;BHC;LB;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
4744;Magnusson, Omar Ingi;SCM;RB;6;6;1,00;4;4;1,00;4;10;0,40;0;0;0,00;0;0;0,00;1;1;1,00;15;21
4745;Pettersson, Daniel;SCM;RW;0;0;0,00;0;0;0,00;0;0;0,00;6;6;1,00;1;1;1,00;1;1;1,00;8;8
4746;Elisson, Bjarki Mar;TBV;LW;3;3;1,00;0;1;0,00;0;0;0,00;1;2;0,50;0;0;0,00;3;4;0,75;7;10
4747;Suton, Tim;TBV;CB;0;0;0,00;6;6;1,00;1;6;0,17;0;0;0,00;0;0;0,00;0;0;0,00;7;12
4748;Gullerud, Magnus;SCM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;3;1,00;0;0;0,00;3;3
4749;Jensen, Magnus Saugstrup;SCM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;2;2;1,00;4;4
4750;Weber, Philipp;SCM;CB;0;0;0,00;1;1;1,00;2;2;1,00;0;0;0,00;0;0;0,00;0;0;0,00;3;3
4751;Guardiola Villaplana, Isaias;TBV;RB;0;0;0,00;2;3;0,67;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;3;4
4752;Kristjansson, Gisli Thorgeir;SCM;CB;0;0;0,00;3;5;0,60;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;5
4753;Mertens, Lukas;SCM;LW;0;0;0,00;0;2;0,00;0;0;0,00;2;3;0,67;0;0;0,00;1;1;1,00;3;6
4754;Cederholm, Andreas;TBV;RB;0;0;0,00;2;3;0,67;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;3;6
4755;Bezjak, Marko;SCM;CB;0;0;0,00;1;1;1,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2
4756;Carlsbogard, Jonathan;TBV;LB;0;0;0,00;1;2;0,50;0;2;0,00;0;0;0,00;0;0;0,00;1;1;1,00;2;5
4757;O'Sullivan, Christian;SCM;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;1
4758;Zerbe, Lukas;TBV;RW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;1;0,00;1;2
4759;Guardiola Villaplana, Gedeon;TBV;P;0;0;0,00;0;2;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;1;4
4760;Simak, Frederik;TBV;LB;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;2;0,00;1;1;1,00;1;4
4761;Schagen, Bobby;TBV;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4762;Musche, Matthias;SCM;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4763;Damgaard Nielsen, Michael;SCM;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4764;Kirsten Evert Smits, Kay;SCM;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4765;Chrapkowski, Piotr;SCM;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4766;Reitemann, Michel;TBV;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4767;Blaauw, Niko;TBV;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4768;Schwarzer, Kian;TBV;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
4769;Duvnjak, Domagoj;THW;CB;0;0;0,00;1;2;0,50;2;2;1,00;0;0;0,00;0;0;0,00;3;3;1,00;6;7
4770;Ekberg, Niclas;THW;RW;4;5;0,80;2;2;1,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;7;8
4771;Olsson, Hampus;HCE;RW;0;0;0,00;0;0;0,00;0;0;0,00;5;6;0,83;0;0;0,00;0;0;0,00;5;6
4772;Jeppsson, Simon;HCE;LB;1;1;1,00;0;0;0,00;4;8;0,50;0;0;0,00;0;0;0,00;0;0;0,00;5;9
4773;Firnhaber, Sebastian;HCE;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;4;5;0,80;0;0;0,00;4;5
4774;Sagosen, Sander;THW;CB;0;0;0,00;2;3;0,67;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;4;7
4775;Wiencek, Patrick;THW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;3;1,00;0;0;0,00;3;3
4776;Budel, Nico;HCE;CB;0;0;0,00;3;4;0,75;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;4
4777;Reinkind, Harald;THW;RB;0;0;0,00;1;1;1,00;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;3;5
4778;Overby, Petter;HCE;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;5;0,60;0;0;0,00;3;5
4779;Horak, Pavel;THW;LB;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1;1,00;0;0;0,00;2;2
4780;Landin Jacobsen, Magnus;THW;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;1;1,00;0;0;0,00;2;2
4781;Pekeler, Hendrik;THW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;2;3
4782;Zarabec, Miha;THW;CB;0;0;0,00;1;1;1,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;2;3
